,scores
0,0.7309702038764954
1,0.7013133764266968
2,0.7384433150291443
3,0.6091606020927429
4,0.6720550060272217
5,0.7237934470176697
6,0.7080919742584229
7,0.5427098274230957
8,0.6857448816299438
9,0.8645251393318176
10,0.7717658281326294
11,0.6912901401519775
12,0.6270595788955688
13,0.6574589014053345
14,0.7309663891792297
15,0.7632901668548584
16,0.6650663018226624
17,0.7209482789039612
18,0.7146872282028198
19,0.6480799913406372
20,0.7169725298881531
21,0.6859012246131897
22,0.6915683150291443
23,0.737007737159729
24,0.698671281337738
25,0.7348467707633972
26,0.6718299388885498
27,0.7848710417747498
28,0.7201604247093201
29,0.6475435495376587
30,0.7697552442550659
31,0.6409363150596619
32,0.7578820586204529
33,0.6401731967926025
34,0.6901282668113708
35,0.6389015913009644
36,0.7124273777008057
37,0.6545275449752808
38,0.6519948840141296
39,0.6075080037117004
40,0.6146122813224792
41,0.6605868339538574
42,0.672631561756134
43,0.5914983749389648
44,0.6009608507156372
45,0.6544675230979919
46,0.7797847986221313
47,0.7135433554649353
48,0.6510995030403137
49,0.7255201935768127
50,0.707396388053894
51,0.6307168006896973
52,0.7093429565429688
53,0.6823628544807434
54,0.7182075381278992
55,0.7248705625534058
56,0.6466412544250488
57,0.5767860412597656
58,0.5852069854736328
59,0.5986005067825317
60,0.6679624319076538
61,0.7756074070930481
62,0.6651222705841064
63,0.5727280378341675
64,0.6778331995010376
65,0.6792137622833252
66,0.6817575693130493
67,0.4729706645011902
68,0.7532519102096558
69,0.649262547492981
70,0.6036714911460876
71,0.6508135199546814
72,0.8200513124465942
73,0.7824066877365112
74,0.6729350090026855
75,0.6767678260803223
76,0.6377023458480835
77,0.7223524451255798
78,0.6974442005157471
79,0.5713075995445251
80,0.705984354019165
81,0.5890929102897644
82,0.6586145162582397
83,0.6465390920639038
84,0.7806553840637207
85,0.6500625610351562
86,0.7570339441299438
87,0.600431501865387
88,0.7723619937896729
89,0.7279825210571289
90,0.7397559881210327
91,0.7908877730369568
92,0.5676749348640442
93,0.6886736750602722
94,0.6495517492294312
95,0.7100062370300293
96,0.6567613482475281
97,0.5775556564331055
98,0.7689712643623352
99,0.6156848073005676
100,0.6450686454772949
101,0.6763546466827393
102,0.6983951330184937
103,0.7982238531112671
104,0.6676329374313354
105,0.7105147242546082
106,0.7164522409439087
107,0.6644243597984314
108,0.6673621535301208
109,0.6486154198646545
110,0.7211552858352661
111,0.787074625492096
112,0.649302065372467
113,0.6938987970352173
114,0.7126976847648621
115,0.6558606624603271
116,0.7367551326751709
117,0.6202542185783386
118,0.6719588041305542
119,0.6483661532402039
120,0.7225481271743774
121,0.6237859129905701
122,0.7450435161590576
123,0.6611776947975159
124,0.6961367726325989
125,0.6415913701057434
126,0.6908919811248779
127,0.6951332688331604
128,0.6670458912849426
129,0.7020754814147949
130,0.7161144614219666
131,0.6894919872283936
132,0.622847318649292
133,0.6753869652748108
134,0.7718921303749084
135,0.6706395149230957
136,0.6936625838279724
137,0.6413753032684326
138,0.6213157176971436
139,0.6242809295654297
140,0.6910898089408875
141,0.7846762537956238
142,0.5887105464935303
143,0.7188426852226257
144,0.5991948246955872
145,0.6148362159729004
146,0.6843560338020325
147,0.6435259580612183
148,0.6471510529518127
149,0.676194429397583
150,0.7001180648803711
151,0.5929557085037231
152,0.726358950138092
153,0.7496435642242432
154,0.6426510214805603
155,0.6420883536338806
156,0.6320475935935974
157,0.7315555810928345
158,0.5750058889389038
159,0.6857064962387085
160,0.7037705779075623
161,0.7081567049026489
162,0.7355794906616211
163,0.7162463665008545
164,0.718923032283783
165,0.6512542963027954
166,0.7363680601119995
167,0.6925540566444397
168,0.7657643556594849
169,0.7174245119094849
170,0.6503358483314514
171,0.6849440336227417
172,0.6656879186630249
173,0.7058298587799072
174,0.7024368643760681
175,0.6581201553344727
176,0.5925981998443604
177,0.6344648599624634
178,0.6359882950782776
179,0.7430704832077026
180,0.6842725276947021
181,0.6478099226951599
182,0.7805390954017639
183,0.6380163431167603
184,0.7116734981536865
185,0.7145211696624756
186,0.8010720610618591
187,0.7102730870246887
188,0.6902865767478943
189,0.6643629670143127
190,0.7008965611457825
191,0.6847304105758667
192,0.6791226863861084
193,0.8152666687965393
194,0.6009523272514343
195,0.635202944278717
196,0.7171563506126404
197,0.6420791745185852
198,0.7470015287399292
199,0.7364731431007385
200,0.8362143635749817
201,0.616867184638977
202,0.6263458728790283
203,0.6209325790405273
204,0.6418327689170837
205,0.694953203201294
206,0.6231638789176941
207,0.8040168881416321
208,0.663730263710022
209,0.6215790510177612
210,0.782565712928772
211,0.7616272568702698
212,0.699472188949585
213,0.6844701170921326
214,0.6653713583946228
215,0.765141487121582
216,0.622577428817749
217,0.8093996047973633
218,0.6845158338546753
219,0.7976946234703064
220,0.7110586166381836
221,0.780281662940979
222,0.6328864693641663
223,0.6808155179023743
224,0.7245141863822937
225,0.7073662281036377
226,0.7302295565605164
227,0.6629404425621033
228,0.7068266272544861
229,0.6828272342681885
230,0.7378016710281372
231,0.7190046906471252
232,0.6663244962692261
233,0.7108157873153687
234,0.6878252625465393
235,0.810633659362793
236,0.6556467413902283
237,0.6681185364723206
238,0.7005831599235535
239,0.7584863305091858
240,0.8361809253692627
241,0.5851511359214783
242,0.6884859204292297
243,0.6998170018196106
244,0.7626692056655884
245,0.7473564743995667
246,0.7292472720146179
247,0.5772187113761902
248,0.7074086666107178
249,0.6668335199356079
250,0.7828805446624756
251,0.6717039346694946
252,0.6655275821685791
253,0.6552528142929077
254,0.7114208936691284
255,0.6681591272354126
256,0.7057729959487915
257,0.6666815876960754
258,0.6415995359420776
259,0.6808167695999146
260,0.773017168045044
261,0.744899570941925
262,0.6903856992721558
263,0.7120092511177063
264,0.7312842011451721
265,0.7010588645935059
266,0.7472883462905884
267,0.6574845314025879
268,0.7201605439186096
269,0.659939706325531
270,0.7009018063545227
271,0.6960055232048035
272,0.6895789504051208
273,0.9813516736030579
274,0.7645039558410645
275,0.6331326365470886
276,0.6714015603065491
277,0.6016985177993774
278,0.6638137102127075
279,0.7350852489471436
280,0.6614295244216919
281,0.677935779094696
282,0.6952237486839294
283,0.7039961814880371
284,0.6394557356834412
285,0.6961827278137207
286,0.6502394676208496
287,0.6692582368850708
288,0.7753164768218994
289,0.6681250929832458
290,0.7010246515274048
291,0.592756986618042
292,0.7398335337638855
293,0.7411639094352722
294,0.6278401017189026
295,0.6284810304641724
296,0.6683970093727112
297,0.6808246374130249
298,0.7157883048057556
299,0.7350872755050659
300,0.7043731808662415
301,0.616625189781189
302,0.6792532205581665
303,0.7989645600318909
304,0.6469859480857849
305,0.6478736400604248
306,0.6822667717933655
307,0.7916539907455444
308,0.6453632116317749
309,0.7541216015815735
310,0.6372812986373901
311,0.6779516339302063
312,0.6256420016288757
313,0.6718786954879761
314,0.6626219749450684
315,0.7812135219573975
316,0.6635277271270752
317,0.6798194050788879
318,0.7140732407569885
319,0.698969304561615
320,0.6351990699768066
321,0.7263563871383667
322,0.8208816051483154
323,0.670754075050354
324,0.6818903684616089
325,0.6733458638191223
326,0.7026654481887817
327,0.6486703157424927
328,0.6435423493385315
329,0.6572006344795227
330,0.747491180896759
331,0.7989272475242615
332,0.6376295685768127
333,0.7445709705352783
334,0.6333379745483398
335,0.6403944492340088
336,0.6319352388381958
337,0.6641819477081299
338,0.5938947200775146
339,0.6600205302238464
340,0.6999577879905701
341,0.623364269733429
342,0.6553923487663269
343,0.7298822402954102
344,0.7046657204627991
345,0.7230378985404968
