,scores
0,0.7466545104980469
1,0.7197399139404297
2,0.7144054770469666
3,0.7446289658546448
4,0.7306275963783264
5,0.8339204788208008
6,0.7183964848518372
7,0.7111491560935974
8,0.722398579120636
9,0.7172591090202332
10,0.672224223613739
11,0.7487648725509644
12,0.6408497095108032
13,0.6743354797363281
14,0.6862040162086487
15,0.714499831199646
16,0.7522085309028625
17,0.6733540296554565
18,0.6800951957702637
19,0.6968349814414978
20,0.7024838924407959
21,0.760955810546875
22,0.6789263486862183
23,0.7006038427352905
24,0.7380880117416382
25,0.7378340363502502
26,0.7268657684326172
27,0.6534410715103149
28,0.8299100995063782
29,0.6400310397148132
30,0.5969951152801514
31,0.6742606163024902
32,0.681492805480957
33,0.6809909343719482
34,0.6261708736419678
35,0.7590498328208923
36,0.686269223690033
37,0.6258714199066162
38,0.6821568012237549
39,0.7139867544174194
40,0.6527418494224548
41,0.6669054627418518
42,0.69712895154953
43,0.6908284425735474
44,0.7424429655075073
45,0.6920785903930664
46,0.7172762751579285
47,0.7056587338447571
48,0.7122254371643066
49,0.6757397651672363
50,0.6316936016082764
51,0.6979987025260925
52,0.7265975475311279
53,0.7279427647590637
54,0.7116714119911194
55,0.6632863879203796
56,0.6532762050628662
57,0.7383952140808105
58,0.7564749121665955
59,0.6879575252532959
60,0.6922228932380676
61,0.8079242706298828
62,0.7212644219398499
63,0.7241959571838379
64,0.7319949865341187
65,0.7301784157752991
66,0.6713785529136658
67,0.6817069053649902
68,0.6758992671966553
69,0.694756269454956
70,0.7704681754112244
71,0.7123111486434937
72,0.7631294131278992
73,0.7779183387756348
74,0.6294316053390503
75,0.7269871830940247
76,0.6957837343215942
77,0.6907063126564026
78,0.6451001167297363
79,0.633520781993866
80,0.6479986906051636
81,0.7499523162841797
82,0.6651940941810608
83,0.6685997247695923
84,0.6511342525482178
85,0.7785545587539673
86,0.7223932147026062
87,0.7596214413642883
88,0.6706706285476685
89,0.7461994886398315
90,0.6249448657035828
91,0.7537580132484436
92,0.7457482218742371
93,0.6802063584327698
94,0.6886619329452515
95,0.6695441603660583
96,0.7016392946243286
97,0.7058401703834534
98,0.7501394152641296
99,0.6840912699699402
100,0.6646586656570435
101,0.7233822345733643
102,0.6874606013298035
103,0.6862114667892456
104,0.7680018544197083
105,0.6894075274467468
106,0.6636154651641846
107,0.6703705191612244
108,0.7328718304634094
109,0.7441779375076294
110,0.7074466943740845
111,0.6645420789718628
112,0.7088373899459839
113,0.651783287525177
114,0.7276895046234131
115,0.7480183243751526
116,0.7572214603424072
117,0.6829068660736084
118,0.6773879528045654
119,0.7030167579650879
120,0.7114672064781189
121,0.6912410855293274
122,0.660285472869873
123,0.6970710158348083
124,0.6980361938476562
125,0.8243393301963806
126,0.6489529013633728
127,0.5336529612541199
128,0.7374548316001892
129,0.6506732702255249
130,0.6746375560760498
131,0.7937176823616028
132,0.7057795524597168
133,0.6414119005203247
134,0.7586222887039185
135,0.6423324942588806
136,0.6235604882240295
137,0.7059938311576843
138,0.6360973119735718
139,0.7203791737556458
140,0.65812087059021
141,0.6597737073898315
142,0.7630049586296082
143,0.6186004281044006
144,0.8809131979942322
145,0.6924903988838196
146,0.7545323967933655
147,0.6965640187263489
148,0.6839840412139893
149,0.6944723725318909
150,0.6323458552360535
151,0.7591776847839355
152,0.6217859387397766
153,0.628400981426239
154,0.6729072332382202
155,0.6994872093200684
156,0.7660351395606995
157,0.6895623803138733
158,0.6400262713432312
159,0.7411589622497559
160,0.6435355544090271
161,0.692115306854248
162,0.586103081703186
163,0.6450562477111816
164,0.6994214057922363
165,0.6700825691223145
166,0.7052615284919739
167,0.7340576648712158
168,0.6674249172210693
169,0.6375396847724915
170,0.7534568309783936
171,0.6666026711463928
172,0.795279324054718
173,0.7087299227714539
174,0.695722222328186
175,0.6892142295837402
176,0.788099467754364
177,0.6836202144622803
178,0.5135859251022339
179,0.7632626295089722
180,0.6085042357444763
181,0.6737617254257202
