,scores
0,1.0675511360168457
1,0.7906438708305359
2,0.8485205769538879
3,0.6196796298027039
4,0.8740525245666504
5,0.8648055791854858
6,0.9164654016494751
7,0.8757069110870361
8,0.7508663535118103
9,0.7731049656867981
10,0.8801795840263367
11,0.7827998995780945
12,0.7936721444129944
13,0.7801747918128967
14,0.8567884564399719
15,0.7521135210990906
16,0.7970224022865295
17,0.9708598256111145
18,0.7899847030639648
19,0.7819772958755493
20,0.8115583062171936
21,0.8695487976074219
22,0.8379204273223877
23,0.8591497540473938
24,0.7975866794586182
25,0.9822525978088379
26,0.8129817247390747
27,0.8104044198989868
28,0.8569454550743103
29,0.8350824117660522
30,0.6696065068244934
31,0.8564751744270325
32,1.0103168487548828
33,0.747261106967926
34,0.889336884021759
35,0.8828551173210144
36,0.817441999912262
37,0.9508719444274902
38,1.0053621530532837
39,0.8608783483505249
40,0.9265948534011841
41,0.9080442190170288
42,0.8835924863815308
43,0.833250105381012
44,0.7572628855705261
45,0.6681804656982422
46,0.903441309928894
47,0.8562264442443848
48,0.7957118153572083
49,0.8874186277389526
50,0.8250845074653625
51,0.7608963251113892
52,0.7898467779159546
53,0.9662787318229675
54,0.7049371600151062
55,0.9585366249084473
56,0.7777213454246521
57,0.6036140322685242
58,0.7353643774986267
59,0.9236674308776855
60,0.8825545310974121
61,0.9614312648773193
62,1.014963150024414
63,0.7712018489837646
64,0.8713425993919373
65,0.7252156138420105
66,0.8589613437652588
67,0.8287211060523987
68,0.677065372467041
69,0.9162845015525818
70,0.8376110196113586
71,0.9043790698051453
72,0.9237163662910461
73,0.887234628200531
74,0.8166779279708862
75,0.760509192943573
76,0.914219856262207
77,0.9331609606742859
78,0.8281017541885376
79,0.7758667469024658
80,0.8544995188713074
81,0.9225320816040039
82,0.9033740758895874
83,0.8665177822113037
84,0.6528171300888062
85,0.9139102101325989
86,0.9157916903495789
87,0.749043881893158
88,0.995799720287323
89,0.84320467710495
90,0.8273563385009766
91,0.9025126695632935
92,0.8873101472854614
93,0.7702715396881104
94,0.9333492517471313
95,0.9163239002227783
96,0.820344865322113
97,0.7497734427452087
98,0.8843415379524231
99,0.8421382904052734
100,0.7318252921104431
101,0.6768823266029358
102,0.7781229615211487
103,0.7510999441146851
104,0.9514485001564026
105,0.8285163044929504
106,0.9243353605270386
107,0.888249397277832
108,0.9385333061218262
109,0.7589478492736816
110,0.8846967816352844
111,0.7002131342887878
112,0.8593026399612427
113,0.9073050618171692
114,0.8156230449676514
115,0.9588841795921326
116,0.8525149822235107
117,0.8489217162132263
118,0.9389215111732483
119,0.8663957118988037
120,0.8252797722816467
121,0.7666083574295044
122,0.6907349824905396
123,0.949839174747467
124,0.8236124515533447
125,0.8303806185722351
126,0.7162987589836121
127,0.8734135627746582
128,0.8187316656112671
129,0.6533638834953308
130,0.8755361437797546
131,1.0254805088043213
132,0.8283982276916504
133,0.784410834312439
134,0.9698863625526428
135,0.8848943710327148
136,0.843038022518158
137,0.8382229804992676
138,0.841274082660675
139,0.9073235988616943
140,0.9089773297309875
141,0.8498910069465637
142,0.9008615612983704
143,0.8313847780227661
144,0.9653494358062744
145,0.929747462272644
146,0.8890502452850342
147,0.8210669755935669
148,0.8395023941993713
149,0.7904506325721741
150,0.8985095024108887
151,0.8185892105102539
152,0.8011358380317688
153,0.852039098739624
154,0.8067237138748169
155,0.8766435980796814
156,0.9063374996185303
157,0.8180956244468689
158,0.8833906650543213
159,0.8513393402099609
160,0.9563433527946472
161,0.781401515007019
162,0.8305545449256897
163,0.8751024603843689
164,0.8782907724380493
165,0.8236030340194702
166,0.8395155668258667
167,0.9011018872261047
168,0.8441465497016907
169,0.8091661930084229
170,0.8326966166496277
171,0.9446467161178589
172,0.8382208943367004
173,0.792296826839447
174,0.8917298316955566
175,0.8264123797416687
176,0.8819593787193298
177,0.7493626475334167
178,0.8005273342132568
179,0.8629163503646851
180,0.9370132088661194
181,0.6838176846504211
182,0.9141420125961304
183,0.8397171497344971
184,0.7231466174125671
185,0.7656939029693604
186,0.8134160041809082
187,0.9445182085037231
188,0.7031009793281555
189,0.9161210060119629
190,0.743885338306427
191,0.8819641470909119
192,0.7687990665435791
193,0.977063000202179
194,0.720900297164917
195,0.8162137269973755
196,0.7171818614006042
197,0.791613757610321
198,0.9494802355766296
199,0.9787915945053101
200,0.9639049768447876
201,0.9334880113601685
202,0.8138876557350159
203,0.7604293823242188
204,0.815115749835968
205,0.8655516505241394
206,0.9889727234840393
207,0.814829409122467
208,0.8396630883216858
209,0.8505180478096008
210,0.9200432300567627
211,0.9228008389472961
212,1.009531855583191
213,0.6011524200439453
214,0.8849983215332031
215,0.8265822529792786
216,0.8334358930587769
217,0.8088583946228027
218,0.8710114359855652
219,0.8947705626487732
220,0.7565352916717529
221,0.7588891983032227
222,0.8927623629570007
223,0.8759321570396423
224,0.7912924885749817
225,0.8255548477172852
226,0.826292872428894
227,0.9094662070274353
228,0.8685591220855713
229,1.0006824731826782
230,0.9164973497390747
231,0.8340033292770386
232,0.8287683725357056
233,0.947926938533783
234,0.8000445365905762
235,0.8959246277809143
236,0.8930547833442688
237,0.9402809739112854
238,0.9255028367042542
239,0.808525025844574
240,0.7863036394119263
241,0.8826144337654114
242,0.7345265746116638
243,0.8192099332809448
244,1.015952706336975
245,0.7806243896484375
246,0.7752081751823425
247,0.7938210368156433
248,0.9069938063621521
249,0.8523494601249695
250,0.814981997013092
251,0.961656928062439
252,0.8375422358512878
253,0.7691153287887573
254,0.9323102831840515
255,0.8629463315010071
256,0.9512025117874146
257,0.8495227694511414
258,0.8196744918823242
259,0.9773811101913452
260,0.7348294258117676
261,0.8699200749397278
262,0.8234785199165344
263,0.8552137017250061
264,0.9206992387771606
265,0.8187580108642578
266,0.8192873597145081
267,0.8726586103439331
268,0.721926748752594
269,0.8372735977172852
270,0.8164958357810974
271,0.9756073951721191
272,0.7721365094184875
273,0.7933076024055481
274,0.8583278059959412
275,0.9350852370262146
276,0.8805482387542725
277,0.6414859890937805
278,0.7198720574378967
279,0.8008506298065186
280,0.9484351873397827
281,0.8569342494010925
282,0.6698038578033447
283,0.8372921347618103
284,0.8425990343093872
285,0.8607252836227417
286,0.8870961666107178
287,0.8324877023696899
288,0.7599665522575378
289,0.877302348613739
290,0.7570083737373352
291,0.9336028695106506
292,0.7996597290039062
293,0.8575024604797363
294,0.9614690542221069
295,0.8074635863304138
296,0.7942346930503845
297,0.8391396403312683
298,0.8489205241203308
299,0.8049452304840088
300,0.8310461640357971
301,0.9832231402397156
302,0.738592267036438
303,0.8502352237701416
304,1.0027493238449097
305,0.7932389974594116
306,0.8870105147361755
307,0.7573952078819275
308,0.9234155416488647
309,0.8554864525794983
310,0.8680451512336731
311,0.840724527835846
312,0.8504363894462585
313,0.8503202795982361
314,0.7681920528411865
315,0.8322262167930603
316,0.8745236992835999
317,0.8939974904060364
318,0.874943196773529
319,0.8797501921653748
320,0.9514754414558411
321,0.7089301943778992
322,0.729495644569397
323,0.8622009754180908
324,0.6713765859603882
325,0.7278257608413696
326,0.8724682331085205
327,0.9143815636634827
328,0.7032510638237
329,0.7762148976325989
330,0.8567461967468262
331,0.7813397645950317
332,0.7774860262870789
333,0.9706077575683594
334,0.8554912209510803
335,0.8509422540664673
336,0.813642680644989
337,0.8467153310775757
338,0.7264000773429871
339,0.9671733379364014
340,0.8980731964111328
341,0.8659905791282654
342,0.9184402823448181
343,0.9633741974830627
344,0.7990784049034119
345,0.9386142492294312
346,0.9490395784378052
347,0.9666116237640381
348,0.8787968754768372
349,0.7352750301361084
350,0.897606372833252
351,0.8993335366249084
352,0.9122697710990906
353,0.8025916218757629
354,0.9238173961639404
355,0.8706530928611755
356,0.8255960941314697
357,0.8542134761810303
358,0.8731322884559631
359,0.9361847043037415
360,0.8230901956558228
361,0.7045863270759583
362,0.9670596122741699
363,0.8458343148231506
364,0.7897838950157166
365,0.8295946717262268
366,0.7484263777732849
367,0.8842132687568665
368,0.9214068651199341
369,0.857740044593811
370,0.7901382446289062
371,0.8575263619422913
372,0.8303807973861694
373,0.8603888750076294
374,0.7665219306945801
375,0.8200864791870117
376,0.8218996524810791
377,0.848499059677124
378,0.6941972374916077
379,0.8660761117935181
380,0.7919723987579346
381,0.8843710422515869
382,0.8331335783004761
383,0.7873743176460266
384,0.7426537275314331
385,0.6651448607444763
386,0.865053117275238
387,0.9043733477592468
388,0.9083523750305176
389,0.7343276143074036
390,0.8384976387023926
391,0.8539482355117798
392,0.8405504822731018
393,0.8852702975273132
394,0.9295589327812195
395,0.8996238112449646
396,0.8783219456672668
397,0.7022583484649658
398,0.7641544342041016
399,0.8687707781791687
400,0.7317355275154114
401,0.698448657989502
402,0.8862152695655823
403,1.0310076475143433
404,0.876423716545105
405,0.7215697765350342
406,0.8254752159118652
407,0.7605555653572083
408,0.8931867480278015
409,0.7115079164505005
410,0.9427515864372253
411,0.8836777210235596
412,0.835223376750946
413,0.8401314616203308
414,0.8773294687271118
415,0.7919496297836304
416,0.8153071999549866
417,0.8050236105918884
418,0.8262360095977783
419,0.7154795527458191
420,0.8567101359367371
421,0.8757726550102234
422,0.9037054181098938
423,0.8043938875198364
424,0.9932668209075928
