,scores
0,1.0437120199203491
1,0.9232228398323059
2,0.8954339027404785
3,0.7801869511604309
4,0.8680295944213867
5,0.8887244462966919
6,0.8674854040145874
7,0.8386131525039673
8,0.8107552528381348
9,0.7897953987121582
10,0.9285164475440979
11,0.8611449599266052
12,0.8596295118331909
13,0.7530695796012878
14,0.8800682425498962
15,0.7698460221290588
16,0.8414037227630615
17,0.9297984838485718
18,0.7503877878189087
19,0.8397751450538635
20,0.8724730014801025
21,0.912815272808075
22,0.877902626991272
23,0.8674059510231018
24,0.9024617075920105
25,0.8415847420692444
26,0.8647035956382751
27,0.9065151810646057
28,0.866866946220398
29,0.96261066198349
30,0.8171287775039673
31,0.8159261345863342
32,0.8225179314613342
33,0.8172584176063538
34,0.8986403942108154
35,0.8493554592132568
36,0.815846860408783
37,0.8690133094787598
38,0.9805097579956055
39,0.8430649638175964
40,0.804410457611084
41,0.9110599756240845
42,0.8549904227256775
43,0.976394534111023
44,0.9170153141021729
45,0.7015798687934875
46,0.9464614391326904
47,0.86076819896698
48,0.9461720585823059
49,0.9476739764213562
50,0.9472474455833435
51,0.8431764245033264
52,0.8412909507751465
53,0.9191866517066956
54,0.7856640219688416
55,0.8536114692687988
56,0.9685981869697571
57,0.8582703471183777
58,0.8538256883621216
59,0.7230300903320312
60,0.979518711566925
61,0.93333899974823
62,0.9723875522613525
63,0.8082449436187744
64,0.9252000451087952
65,0.8969104886054993
66,0.9220497608184814
67,0.816168487071991
68,0.8483639359474182
69,0.8671340346336365
70,0.8611443042755127
71,0.7900362014770508
72,0.9780937433242798
73,0.8366904258728027
74,0.9565407633781433
75,0.7903535962104797
76,0.8231496214866638
77,0.9480531811714172
78,0.8601809144020081
79,0.8797294497489929
80,0.8934888243675232
81,0.862345278263092
82,0.8879867792129517
83,0.9055211544036865
84,0.7571651339530945
85,0.8700110912322998
86,0.8127705454826355
87,0.8586143851280212
88,0.8458249568939209
89,0.9492815732955933
90,0.783854067325592
91,0.8927031755447388
92,0.877614438533783
93,0.8061383962631226
94,0.9314383268356323
95,0.8194648027420044
96,0.9295008182525635
97,0.8353287577629089
98,0.7416663765907288
99,0.8431066870689392
100,0.8766029477119446
101,0.9549270868301392
102,0.8868020176887512
103,0.8232319951057434
104,0.7846036553382874
105,1.0100386142730713
106,0.9413126707077026
107,0.8979328870773315
108,0.8051152229309082
109,1.0561226606369019
110,0.8735577464103699
111,0.8768715262413025
112,0.9426800608634949
113,0.8782126903533936
114,0.8906038403511047
115,0.8533897995948792
116,0.9115933179855347
117,0.8524544835090637
118,0.8210901021957397
119,0.8563433289527893
120,0.8362995386123657
121,0.8944958448410034
122,0.86285001039505
123,0.9139270782470703
124,0.8629246354103088
125,0.9581853151321411
126,0.8949754238128662
127,0.8915724754333496
128,0.7356354594230652
129,0.9474263191223145
130,0.8622608780860901
131,0.7749661207199097
132,0.8984273672103882
133,0.9798349142074585
134,0.9045655131340027
135,0.8504550457000732
136,0.7772343158721924
137,0.8235457539558411
138,0.7963100671768188
139,0.833390474319458
140,0.8591392636299133
141,0.8293481469154358
142,0.7846167683601379
143,0.945507824420929
144,0.7807891368865967
145,0.8509654998779297
146,0.9273337721824646
147,0.8748341202735901
148,0.9297329783439636
149,1.0017019510269165
150,0.9220419526100159
151,0.8993584513664246
152,0.8870245814323425
153,0.8212332129478455
154,1.0284423828125
155,0.8121870756149292
156,0.9701637029647827
157,0.9466633796691895
158,0.893009603023529
159,0.8538109064102173
160,0.7458430528640747
161,0.9119130969047546
162,0.9217374920845032
163,0.8311667442321777
164,0.8550992012023926
165,0.8704031705856323
166,0.8275808095932007
167,0.9422942996025085
168,0.7806715965270996
169,0.967229962348938
170,0.8787418603897095
171,0.8085715174674988
172,0.8426288366317749
173,0.9002596735954285
174,0.8050462603569031
175,0.8973973393440247
176,0.9850528240203857
177,0.8585044145584106
178,0.9563868045806885
179,0.8765142560005188
180,0.8648601174354553
181,0.7712550759315491
182,0.7786181569099426
183,0.8025427460670471
184,0.8727536797523499
185,0.8407496213912964
186,0.835744321346283
187,0.9222716093063354
188,0.8451532125473022
189,0.8851336240768433
190,0.8772149085998535
191,0.7845591902732849
192,0.8202860355377197
193,0.8840800523757935
194,0.7326529622077942
195,0.9426126480102539
196,0.8653788566589355
197,0.8403294682502747
198,0.7993108034133911
199,0.9499081969261169
200,0.7895218729972839
201,0.9821749925613403
202,0.8002815246582031
203,0.8481075763702393
204,0.8197324872016907
205,0.8652215003967285
206,0.9083306789398193
207,0.8456515073776245
208,0.8640971779823303
209,0.8603607416152954
210,0.8218773007392883
211,0.9061334729194641
212,0.8969752788543701
213,0.9375109672546387
214,0.8397405743598938
215,0.8297266960144043
216,0.799843966960907
217,0.8977680206298828
218,0.8649416565895081
219,0.8317169547080994
220,0.8896679282188416
221,0.8968579769134521
222,0.8083998560905457
223,0.8112614750862122
224,0.7402870655059814
225,0.9477855563163757
226,0.9717882871627808
227,0.9034440517425537
228,0.9998342394828796
229,0.9297023415565491
230,0.7619363069534302
231,0.8447924852371216
232,0.8184956908226013
233,0.8108433485031128
234,0.9598786234855652
235,0.8476335406303406
236,0.836652398109436
237,0.8738232851028442
238,0.8352415561676025
239,0.8830747008323669
240,0.8280383348464966
241,0.7998214960098267
242,0.9011119604110718
243,0.8731442093849182
244,0.764164924621582
245,0.7699675559997559
246,0.8202720880508423
247,0.8612902760505676
248,0.8670786619186401
249,0.8652625679969788
250,0.9157605171203613
251,0.9227083921432495
252,0.7782958745956421
253,0.7632995843887329
254,0.9527106285095215
255,0.8473910689353943
256,0.8175520300865173
257,0.8650881052017212
258,0.9279946684837341
259,0.8306779265403748
260,0.8740899562835693
261,0.9078801274299622
262,0.8176330327987671
263,0.8781906366348267
264,0.7857301831245422
265,0.8864948153495789
266,0.7819079160690308
267,0.7752026319503784
268,0.8584078550338745
269,0.8064343929290771
270,0.8634932637214661
271,0.8876991868019104
272,0.8020539879798889
273,0.8438015580177307
274,0.8412796258926392
275,0.8518503308296204
276,0.801956832408905
277,0.9604071378707886
278,0.7812848091125488
279,0.9369178414344788
280,0.8442962765693665
281,0.8274482488632202
282,0.9683952927589417
283,0.8705369234085083
284,1.0381845235824585
285,0.7904641628265381
286,0.8640166521072388
287,0.9283624887466431
288,0.844979465007782
289,0.9632588624954224
290,0.9338197708129883
291,0.9370731115341187
292,0.9147627949714661
293,0.8942422866821289
294,0.802279531955719
295,0.8513316512107849
296,0.8359946012496948
297,0.8501169681549072
298,0.9932541847229004
299,0.8657360672950745
300,0.9010852575302124
301,0.8307188749313354
302,0.7976638674736023
303,0.7955061197280884
304,0.8072032332420349
305,0.9087205529212952
306,0.8672375082969666
307,0.8139522671699524
308,1.0321334600448608
309,0.8985615372657776
310,0.8965148329734802
311,0.9454991221427917
312,0.8199089169502258
313,0.9010800123214722
314,0.8487561345100403
315,0.8687508702278137
316,0.7143769264221191
317,0.8683360815048218
318,0.871178150177002
319,0.78416508436203
320,0.9115497469902039
321,0.7426738142967224
322,0.8443577289581299
323,0.8408243060112
324,0.944297730922699
325,0.9770309925079346
326,0.8683295249938965
327,0.943832516670227
328,0.8271717429161072
329,0.8817871809005737
330,0.9301315546035767
331,0.7997755408287048
332,0.9653530120849609
333,0.8937106728553772
334,0.8269008994102478
335,0.8744405508041382
336,0.8162225484848022
337,0.9304565191268921
338,0.9140863418579102
339,0.9642147421836853
340,0.9317523241043091
341,0.8286418318748474
342,0.8883021473884583
343,0.8779452443122864
344,0.8771109580993652
345,0.7936885952949524
346,0.8651518821716309
347,0.8547917008399963
348,0.869418203830719
349,0.9144999980926514
350,0.8073076009750366
351,0.9337740540504456
352,0.8850175142288208
353,0.8872789740562439
354,0.8247360587120056
355,0.8446040153503418
356,0.9717907905578613
357,0.8967312574386597
358,0.8966566324234009
359,0.824950098991394
360,0.878616988658905
361,0.8570976853370667
362,0.9690271019935608
363,0.8716421127319336
364,0.8972135186195374
365,0.7882447242736816
366,0.8234418034553528
367,0.8756698966026306
368,0.8531193137168884
369,0.6568588614463806
370,0.8342483043670654
371,0.8222596645355225
372,0.7790692448616028
373,0.752197265625
374,0.9472659230232239
375,0.7970504760742188
376,0.8310104608535767
377,0.9597911834716797
378,0.9169080257415771
379,1.0013543367385864
380,0.7483965158462524
381,1.0061107873916626
382,0.8127717971801758
383,0.8381937742233276
384,0.9041412472724915
385,0.7686334252357483
386,0.8807318806648254
387,1.038000226020813
388,0.8377053141593933
389,1.0075303316116333
390,0.8425050377845764
391,0.9002136588096619
392,0.8310748338699341
393,0.7308071255683899
394,0.90061354637146
395,0.7951386570930481
396,0.9060048460960388
397,0.8282055854797363
398,0.8212303519248962
399,0.8933466672897339
400,0.9578269124031067
401,0.9130000472068787
402,0.7844231724739075
403,0.9652696251869202
404,0.8620374798774719
405,0.8321142792701721
406,0.8174497485160828
407,0.9627406597137451
408,0.8888184428215027
409,0.9377544522285461
410,0.8164747357368469
411,1.0307358503341675
412,0.9338229894638062
413,0.8672659993171692
414,0.9770067930221558
415,0.7599705457687378
416,0.8671038150787354
417,0.7925195097923279
418,0.9045904278755188
419,0.9447963237762451
420,0.9193430542945862
421,0.8290984034538269
422,0.7715149521827698
423,0.8601325154304504
424,0.9454752802848816
425,0.8126803040504456
426,0.958114504814148
427,0.8410944938659668
428,0.8050365447998047
429,0.8443154096603394
430,0.7848490476608276
431,0.9124278426170349
432,0.9610522985458374
433,0.9597824215888977
434,1.008034348487854
435,0.9918348789215088
436,0.801074206829071
437,0.7682408690452576
438,0.8766798973083496
439,0.9404605031013489
440,0.852489709854126
441,0.982249915599823
442,0.8462189435958862
443,0.9493857622146606
444,0.9777495861053467
445,0.9261490702629089
446,0.8360080122947693
447,0.86435467004776
448,0.8393534421920776
449,0.8315823078155518
450,0.8697092533111572
451,0.7920471429824829
452,1.0084797143936157
453,0.936160147190094
454,0.9207375049591064
455,0.8760473728179932
456,0.9312525391578674
457,0.8391818404197693
458,0.8495800495147705
459,0.8395600318908691
460,0.824424147605896
461,0.8671905398368835
462,0.837756872177124
463,0.8814214468002319
464,0.8367019891738892
465,0.8511874675750732
466,0.8288683891296387
467,0.8991115689277649
468,0.873067319393158
469,0.8486925363540649
470,0.8178320527076721
471,0.8738614916801453
472,0.8588149547576904
473,0.7983495593070984
474,0.9128174781799316
475,0.9224382638931274
476,0.8440904021263123
477,0.8314371109008789
478,0.8385061621665955
479,0.9232394099235535
480,0.8686824440956116
481,0.842582106590271
482,0.7594961524009705
483,0.774603009223938
484,0.79716956615448
485,0.8958433270454407
486,0.9153760075569153
487,0.8832514882087708
488,0.810587465763092
489,0.8159768581390381
490,0.81820148229599
491,0.8932167887687683
492,0.8096256852149963
493,0.8477211594581604
494,0.8458383679389954
495,1.0519291162490845
496,0.8402025103569031
497,0.8464668989181519
498,0.8225231170654297
499,0.8744775652885437
500,0.9247236251831055
501,0.9592301845550537
502,0.8331038951873779
503,0.7919867038726807
504,0.9062686562538147
505,0.7952201962471008
506,0.8358978033065796
507,0.9285114407539368
508,0.8641729950904846
509,0.8476995229721069
510,0.8899429440498352
511,0.9682835340499878
512,0.8288875222206116
513,0.8817026019096375
514,0.8693174719810486
515,0.7743080854415894
516,0.8971164226531982
517,0.8173651099205017
518,0.8566343188285828
519,0.8403995633125305
520,0.8112311363220215
521,0.8519794940948486
522,0.8830907344818115
523,0.9190688729286194
524,0.8853293657302856
525,0.9584184288978577
526,0.8218268156051636
527,0.9439948797225952
528,0.8815944790840149
529,0.7956153750419617
530,0.7689521908760071
531,0.871191680431366
532,0.920791506767273
533,0.818008542060852
534,0.855995237827301
535,0.8995600342750549
536,0.9374715685844421
537,0.9173976182937622
538,0.8671355843544006
539,0.7771610021591187
540,0.8588576912879944
541,0.8772480487823486
542,0.8922547101974487
543,0.7237255573272705
