,scores
0,0.6742454767227173
1,0.6133562326431274
2,0.5908207893371582
3,0.7826850414276123
4,0.6720144748687744
5,0.8286024332046509
6,0.6990273594856262
7,0.6548143029212952
8,0.7305073738098145
9,0.6320793032646179
10,0.7383734583854675
11,0.7411590218544006
12,0.6163793802261353
13,0.6741150617599487
14,0.8079079985618591
15,0.6742281913757324
16,0.6178781390190125
17,0.620516836643219
18,0.6938124299049377
19,0.7751364707946777
20,0.7142559885978699
21,0.7680307626724243
22,0.793256938457489
23,0.6300090551376343
24,0.7089672088623047
25,0.7448168396949768
26,0.7461534142494202
27,0.9087348580360413
28,0.7236538529396057
29,0.7395874261856079
30,0.6897757649421692
31,0.6814284920692444
32,0.558405339717865
33,0.5653603672981262
34,0.760980486869812
35,0.6307201385498047
36,0.7163888812065125
37,0.7514548301696777
38,0.67201167345047
39,0.6789189577102661
40,0.5733218789100647
41,0.7121601700782776
42,0.6803311705589294
43,0.572066068649292
44,0.7720548510551453
45,0.6757967472076416
46,0.7599537968635559
47,0.6934006810188293
48,0.6982913017272949
49,0.7617748379707336
50,0.6406667232513428
51,0.6616243720054626
52,0.8138172626495361
53,0.8250212073326111
54,0.6189090609550476
55,0.6884061694145203
56,0.5890487432479858
57,0.7556250691413879
58,0.6479460000991821
59,0.6635405421257019
60,0.7773812413215637
61,0.6737784147262573
62,0.7613027691841125
63,0.8245643973350525
64,0.6090068221092224
65,0.806571900844574
66,0.6514926552772522
67,0.6541478037834167
68,0.6618776917457581
69,0.6197729110717773
70,0.7073369026184082
71,0.5953031182289124
72,0.6369936466217041
73,0.6757702827453613
74,0.6680418252944946
75,0.771283745765686
76,0.6722536683082581
77,0.6468538045883179
78,0.7460854053497314
79,0.6552952527999878
80,0.7863616943359375
81,0.6348825693130493
82,0.5911905765533447
83,0.6450004577636719
84,0.723833441734314
85,0.6401985883712769
86,0.5654409527778625
87,0.6883477568626404
88,0.6695719361305237
89,0.6482347249984741
90,0.5998702049255371
91,0.7361190319061279
92,0.8269741535186768
93,0.8015108108520508
94,0.753342866897583
95,0.6996769905090332
96,0.7401134967803955
97,0.6795517206192017
98,0.6682608127593994
99,0.7391690015792847
100,0.6928742527961731
101,0.7046692371368408
102,0.6481142044067383
103,0.6513168811798096
104,0.7629469633102417
105,0.6057304739952087
106,0.6909152865409851
107,0.6928675770759583
108,0.6960639953613281
109,0.750636875629425
110,0.6579344868659973
111,0.8355247378349304
112,0.746884822845459
113,0.6889055967330933
114,0.7975847125053406
115,0.6283419728279114
116,0.631682813167572
117,0.6736657023429871
118,0.7112205624580383
119,0.7589307427406311
120,0.7199105620384216
121,0.7682462334632874
122,0.7636791467666626
123,0.6252976059913635
124,0.6687572002410889
125,0.5955426096916199
126,0.644321620464325
127,0.652062714099884
128,0.6665715575218201
129,0.6466277837753296
130,0.6395571827888489
131,0.5732924342155457
132,0.6466304063796997
133,0.7652878165245056
134,0.6603716611862183
135,0.8139880299568176
136,0.6589500904083252
137,0.6360471844673157
138,0.7510982751846313
139,0.6781088709831238
140,0.5808967351913452
141,0.7521204352378845
142,0.6541950106620789
143,0.6641092896461487
144,0.8106254935264587
145,0.6968586444854736
146,0.8379396796226501
147,0.6917608976364136
148,0.684946596622467
149,0.7398397326469421
150,0.6067443490028381
151,0.6710291504859924
152,0.7626562118530273
153,0.6755950450897217
154,0.8352397680282593
155,0.8169448971748352
156,0.7795748114585876
157,0.8481156826019287
158,0.6537343859672546
159,0.729701578617096
160,0.6708722114562988
161,0.667087197303772
162,0.7081167101860046
163,0.6153803467750549
164,0.7935751080513
165,0.7961563467979431
166,0.6536141037940979
167,0.8298317790031433
168,0.6409280300140381
169,0.6519898772239685
170,0.6340311169624329
171,0.6304525136947632
172,0.747113823890686
173,0.765103816986084
174,0.7669886350631714
175,0.7143667936325073
176,0.7336329817771912
177,0.6803710460662842
178,0.7074331641197205
179,0.7587915062904358
180,0.6863231658935547
181,0.6651137471199036
